elec_id,country,year,presidential,date,legislative_type,elecrule,tier1_formula,tier2_formula,tier3_formula,tier4_formula,multi,seats,tier1_avemag,tier1_districts,tier2_districts,tier3_districts,tier4_districts,enep,enep1,enpp,enpp1,dd_democracy,bmr_democracy,fh_democracy,p5_democracy,vd_polyarchy,tier1_EffElecThrsh
L-SUD-1958-3-8,Sudan,1958,0,"March 08, 1958",1.0,1.0,1.0,,,,0.0,173.0,1.0,173.0,0.0,0.0,0.0,-99.0,-99.0,3.67,3.67,1,0.0,,0.0,0,0.375
L-SUD-1965-4-21,Sudan,1965,0,"April 21, 1965",1.0,1.0,1.0,,,,0.0,207.0,1.0,207.0,,,,3.47732954999878,3.60521458237194,3.47772096420745,3.60681818181818,0,1.0,,1.0,0,0.375
L-SUD-1968-4-12,Sudan,1968,0,"April 12, 1968",1.0,1.0,1.0,,,,0.0,218.0,1.0,218.0,,,,3.69647504140052,3.71958772089702,3.6943407960199,3.71775013690057,0,1.0,,1.0,0,0.375
L-SUD-1986-4-1,Sudan,1986,0,"April 01, 1986",1.0,1.0,1.0,,,,0.0,264.0,1.0,264.0,0.0,0.0,0.0,-99.0,-99.0,4.07,4.07,1,1.0,0.0,1.0,0,0.375
L-SUR-1991-5-25,Suriname,1991,0,"May 25, 1991",2.0,9.0,25.0,,,,0.0,51.0,5.1,10.0,0.0,0.0,0.0,2.69,2.69,2.31,2.31,1,1.0,0.0,0.0,0,0.12295081967213116
L-SUR-1996-5-23,Suriname,1996,0,"May 23, 1996",2.0,9.0,25.0,,,,0.0,51.0,5.1,10.0,0.0,0.0,0.0,3.62,3.62,2.98,2.98,1,1.0,0.0,0.0,1,0.12295081967213116
L-SVG-1979-12-5,St.Vincent and the Grenadines,1979,0,"December 05, 1979",1.0,1.0,1.0,,,,0.0,13.0,1.0,13.0,0.0,0.0,0.0,2.57,2.57,1.35,1.35,1,1.0,1.0,0.0,0,0.375
L-SVG-1984-7-25,St.Vincent and the Grenadines,1984,0,"July 25, 1984",1.0,1.0,1.0,,,,0.0,13.0,1.0,13.0,0.0,0.0,0.0,2.28,2.28,1.74,1.74,1,1.0,1.0,0.0,0,0.375
L-SVG-1989-5-16,St.Vincent and the Grenadines,1989,0,"May 16, 1989",1.0,1.0,1.0,,,,0.0,15.0,1.0,15.0,0.0,0.0,0.0,1.88,1.88,1.0,1.0,1,1.0,1.0,0.0,0,0.375
L-SVG-1994-2-21,St.Vincent and the Grenadines,1994,0,"February 21, 1994",1.0,1.0,1.0,,,,0.0,15.0,1.0,15.0,0.0,0.0,0.0,2.48,2.48,1.51,1.51,1,1.0,1.0,0.0,0,0.375
L-SVG-1998-6-15,St.Vincent and the Grenadines,1998,0,"June 15, 1998",1.0,1.0,1.0,,,,0.0,15.0,1.0,15.0,0.0,0.0,0.0,1.99,1.99,1.99,1.99,1,1.0,1.0,0.0,0,0.375
L-SVG-2001-3-28,St.Vincent and the Grenadines,2001,0,"March 28, 2001",1.0,1.0,1.0,,,,0.0,15.0,1.0,15.0,0.0,0.0,0.0,2.05,2.05,1.47,1.47,1,1.0,1.0,0.0,0,0.375
L-SVG-2005-12-7,St.Vincent and the Grenadines,2005,0,"December 07, 2005",1.0,1.0,1.0,,,,0.0,15.0,1.0,15.0,0.0,0.0,0.0,1.98,1.98,1.47,1.47,1,1.0,1.0,0.0,0,0.375
L-SVG-2010-12-13,St.Vincent and the Grenadines,2010,0,"December 13, 2010",1.0,1.0,1.0,,,,0.0,15.0,1.0,15.0,0.0,0.0,0.0,2.01,2.01,1.99,1.99,1,1.0,1.0,0.0,0,0.375
L-SVG-2015-12-9,Saint Vincent and the Grenadines,2015,0,"December 09, 2015",1.0,1.0,1.0,,,,0.0,15.0,1.0,15.0,0.0,0.0,0.0,2.007206,2.007206,1.99115,1.99115,1,1.0,1.0,0.0,0,0.375
L-SVG-2020-11-5,Saint Vincent and the Grenadines,2020,0,"November 05, 2020",1.0,1.0,1.0,,,,0.0,15.0,1.0,15.0,0.0,0.0,0.0,2.00390645532213,2.00390661594779,1.92307692307692,1.92307692307692,1,,1.0,,0,0.375
L-THI-1983-4-18,Thailand,1983,0,"April 18, 1983",1.0,5.0,8.0,,,,0.0,324.0,2.4,134.0,0.0,0.0,0.0,5.72,5.905,5.45,5.62,1,1.0,0.0,0.0,0,0.22058823529411764
L-THI-1986-7-27,Thailand,1986,0,"July 27, 1986",1.0,5.0,8.0,,,,0.0,347.0,2.51,138.0,0.0,0.0,0.0,7.97,7.97,6.18,6.18,1,1.0,0.0,0.0,0,0.2136752136752137
L-THI-1988-7-24,Thailand,1988,0,"July 24, 1988",1.0,5.0,8.0,,,,0.0,357.0,2.51,142.0,0.0,0.0,0.0,9.75,9.75,7.74,7.74,1,1.0,0.0,0.0,0,0.2136752136752137
L-THI-1992-3-22,Thailand,1992,0,"March 22, 1992",1.0,5.0,8.0,,,,0.0,360.0,2.54,142.0,0.0,0.0,0.0,6.6,6.6,6.11,6.11,1,1.0,0.0,1.0,0,0.211864406779661
L-THI-1992-9-13,Thailand,1992,0,"September 13, 1992",1.0,5.0,8.0,,,,0.0,360.0,2.54,142.0,0.0,0.0,0.0,6.7,6.7,6.01,6.01,1,1.0,0.0,1.0,0,0.211864406779661
L-THI-1995-7-2,Thailand,1995,0,"July 02, 1995",1.0,5.0,8.0,,,,0.0,391.0,2.52,155.0,0.0,0.0,0.0,6.81,6.81,6.43,6.43,1,1.0,0.0,1.0,0,0.21306818181818182
L-THI-1996-11-17,Thailand,1996,0,"November 17, 1996",1.0,5.0,8.0,,,,0.0,393.0,2.52,156.0,0.0,0.0,0.0,4.61,4.61,4.32,4.32,1,1.0,0.0,1.0,0,0.21306818181818182
L-THI-2005-2-6,Thailand,2005,0,"February 06, 2005",3.0,12.0,1.0,13.0,,,0.0,500.0,1.0,400.0,0.0,0.0,0.0,2.24,2.24,1.65,1.65,1,1.0,0.0,1.0,1,0.375
L-THI-2011-7-3,Thailand,2011,0,"July 03, 2011",3.0,12.0,1.0,13.0,,,0.0,500.0,1.0,375.0,0.0,0.0,0.0,2.76,2.76304281043373,2.57,2.57,1,1.0,0.0,1.0,0,0.375
L-TRI-1981-11-9,Trinidad and Tobago,1981,0,"November 09, 1981",1.0,1.0,1.0,,,,0.0,36.0,1.0,36.0,0.0,0.0,0.0,2.82,2.82,1.74,1.74,1,1.0,0.0,1.0,1,0.375
L-TRI-2001-12-10,Trinidad and Tobago,2001,0,"December 10, 2001",1.0,1.0,1.0,,,,0.0,36.0,1.0,36.0,0.0,0.0,0.0,2.15,2.15,2.0,2.0,1,1.0,0.0,1.0,1,0.375
L-TRI-2002-10-7,Trinidad and Tobago,2002,0,"October 07, 2002",1.0,1.0,1.0,,,,0.0,36.0,1.0,36.0,0.0,0.0,0.0,2.09,2.09,1.98,1.98,1,1.0,0.0,1.0,1,0.375
L-TUR-1961-10-15,Turkey,1961,0,"October 15, 1961",2.0,9.0,25.0,,,,0.0,450.0,6.72,67.0,0.0,0.0,0.0,3.4,3.4,3.27,3.27,1,1.0,,1.0,0,0.09715025906735751
L-TUR-1965-10-10,Turkey,1965,0,"October 10, 1965",2.0,9.0,12.0,13.0,,,1.0,450.0,6.72,67.0,1.0,0.0,0.0,2.7,2.71,2.62,2.62,1,1.0,,1.0,0,0.09715025906735751
L-TUR-1973-10-14,Turkey,1973,0,"October 14, 1973",2.0,9.0,25.0,,,,0.0,450.0,6.72,67.0,0.0,0.0,0.0,4.3,4.31,3.32,3.32,1,1.0,0.0,1.0,1,0.09715025906735751
L-TUR-1983-11-6,Turkey,1983,0,"November 06, 1983",2.0,9.0,25.0,,,,0.0,400.0,4.82,83.0,0.0,0.0,0.0,2.85,2.85,2.52,2.52,1,1.0,0.0,1.0,0,0.12886597938144329
L-TUR-1987-11-29,Turkey,1987,0,"November 29, 1987",3.0,12.0,25.0,,,,0.0,450.0,4.33,104.0,0.0,0.0,0.0,4.12,4.12,2.05,2.05,1,1.0,0.0,1.0,0,0.14071294559099437
L-TUR-1991-10-20,Turkey,1991,0,"October 20, 1991",3.0,12.0,25.0,,,,0.0,450.0,4.21,107.0,0.0,0.0,0.0,4.68,4.68,3.57,3.57,1,1.0,0.0,1.0,1,0.14395393474088292
L-TUR-1995-12-24,Turkey,1995,0,"December 24, 1995",2.0,9.0,25.0,,,,0.0,550.0,6.63,83.0,0.0,0.0,0.0,6.14,6.14,4.41,4.41,1,1.0,0.0,1.0,1,0.0982961992136304
L-TUR-1999-4-18,Turkey,1999,0,"April 18, 1999",2.0,9.0,25.0,,,,0.0,550.0,6.55,84.0,0.0,0.0,0.0,6.76,6.78,4.87,4.87,1,1.0,0.0,1.0,1,0.09933774834437087
L-TUR-2002-11-3,Turkey,2002,0,"November 03, 2002",2.0,9.0,25.0,,,,0.0,550.0,6.47,85.0,0.0,0.0,0.0,5.25,5.44677913233347,1.85,1.82,1,1.0,0.0,1.0,1,0.10040160642570281
L-TUR-2007-7-22,Turkey,2007,0,"July 22, 2007",2.0,9.0,25.0,,,,0.0,550.0,6.47,85.0,0.0,0.0,0.0,3.47,3.48390472934155,2.25,1.0,1,1.0,0.0,1.0,1,0.10040160642570281
L-TUR-2011-6-12,Turkey,2011,0,"June 12, 2011",2.0,9.0,25.0,,,,0.0,550.0,6.47,85.0,0.0,0.0,0.0,2.89,2.94435485199116,2.35,2.21,1,1.0,0.0,1.0,1,0.10040160642570281
L-TUR-2015-11-1,Turkey,2015,0,"November 01, 2015",2.0,9.0,25.0,,,,0.0,550.0,6.96,79.0,0.0,0.0,0.0,2.980768,2.980768,2.448877,2.448877,1,1.0,0.0,0.0,0,0.0942211055276382
L-TUR-2015-6-7,Turkey,2015,0,"June 07, 2015",2.0,9.0,25.0,,,,0.0,550.0,6.96,79.0,0.0,0.0,0.0,3.640587,3.640587,3.125387,3.125387,1,1.0,0.0,0.0,0,0.0942211055276382
L-TUR-2018-6-24,Turkey,2018,0,"June 24, 2018",2.0,9.0,25.0,,,,0.0,600.0,7.59,79.0,0.0,0.0,0.0,3.99029560109813,3.99107595416648,3.07482063546293,3.07482063546293,1,,0.0,0.0,0,0.08731082654249127
L-TUV-1981-9-8,Tuvalu,1981,0,"September 08, 1981",1.0,5.0,8.0,,,,0.0,12.0,1.5,8.0,0.0,0.0,0.0,,,,,1,1.0,0.0,0.0,0,0.3
L-TUV-1985-9-12,Tuvalu,1985,0,"September 12, 1985",1.0,5.0,8.0,,,,0.0,12.0,1.5,8.0,0.0,0.0,0.0,,,,,1,1.0,1.0,0.0,0,0.3
L-TUV-1989-9-27,Tuvalu,1989,0,"September 27, 1989",1.0,5.0,8.0,,,,0.0,12.0,1.5,8.0,0.0,0.0,0.0,,,,,1,1.0,1.0,0.0,0,0.3
L-TUV-1993-11-25,Tuvalu,1993,0,"September 02, 1993",1.0,5.0,8.0,,,,0.0,12.0,1.5,8.0,0.0,0.0,0.0,,,,,1,1.0,1.0,0.0,0,0.3
L-TUV-1993-9-2,Tuvalu,1993,0,"November 25, 1993",1.0,5.0,8.0,,,,0.0,12.0,1.5,8.0,0.0,0.0,0.0,,,,,1,1.0,1.0,0.0,0,0.3
L-TUV-1998-3-26,Tuvalu,1998,0,"March 26, 1998",1.0,5.0,8.0,,,,0.0,12.0,1.5,8.0,0.0,0.0,0.0,,,,,1,1.0,1.0,0.0,0,0.3
L-TUV-2002-7-25,Tuvalu,2002,0,"July 25, 2002",1.0,5.0,8.0,,,,0.0,15.0,1.875,8.0,0.0,0.0,0.0,,,,,1,1.0,1.0,0.0,0,0.2608695652173913
L-TUV-2006-8-3,Tuvalu,2006,0,"August 03, 2006",1.0,5.0,8.0,,,,0.0,15.0,1.875,8.0,0.0,0.0,0.0,,,,,1,1.0,1.0,0.0,0,0.2608695652173913
L-TUV-2010-9-16,Tuvalu,2010,0,"September 16, 2010",1.0,5.0,8.0,,,,0.0,15.0,1.875,8.0,0.0,0.0,0.0,,,,,1,1.0,1.0,0.0,0,0.2608695652173913
L-TUV-2015-3-31,Tuvalu,2015,0,"March 31, 2015",1.0,5.0,8.0,,,,0.0,15.0,1.88,8.0,0.0,0.0,0.0,,,,,1,1.0,1.0,0.0,0,0.2604166666666667
L-TUV-2019-9-9,Tuvalu,2019,0,"September 09, 2019",1.0,5.0,8.0,,,,0.0,16.0,2.0,8.0,0.0,0.0,0.0,,,16.0,16.0,1,,1.0,,0,0.25
L-UGA-1980-12-10,Uganda,1980,0,"December 10, 1980",1.0,1.0,1.0,,,,0.0,149.0,1.0,126.0,0.0,0.0,0.0,2.24,2.24,1.95,1.95,1,1.0,0.0,0.0,0,0.375
L-UKR-1994-3-27,Ukraine,1994,0,"March 27, 1994",1.0,2.0,4.0,,,,0.0,450.0,1.0,450.0,0.0,0.0,0.0,2.16,46.1,3.11,13.21,1,1.0,0.0,1.0,1,0.375
L-UKR-1998-3-29,Ukraine,1998,0,"March 29, 1998",3.0,12.0,1.0,13.0,,,1.0,450.0,1.0,225.0,1.0,0.0,0.0,3.94,29.41,6.07,9.73,1,1.0,0.0,1.0,0,0.375
L-UKR-2002-3-31,Ukraine,2002,0,"March 31, 2002",3.0,12.0,1.0,13.0,,,1.0,450.0,1.0,225.0,1.0,0.0,0.0,5.64,6.81370133577617,5.34,6.99149841367926,1,1.0,0.0,1.0,0,0.375
L-UKR-2012-10-28,Ukraine,2012,0,"October 28, 2012",3.0,12.0,1.0,13.0,,,1.0,450.0,1.0,225.0,1.0,0.0,0.0,4.846135,4.846135,3.896519,3.896519,1,1.0,0.0,1.0,0,0.375
L-UKR-2014-10-26,Ukraine,2014,0,"October 26, 2014",3.0,12.0,1.0,13.0,,,1.0,423.0,1.0,198.0,1.0,0.0,0.0,7.476356,7.476356,4.919551,4.919551,1,1.0,0.0,0.0,0,0.375
L-UKR-2019-7-21,Ukraine,2019,0,"July 21, 2019",3.0,12.0,1.0,13.0,,,1.0,424.0,1.0,199.0,1.0,0.0,0.0,3.79221685412859,4.53650525780959,2.52487289682874,2.64120118708313,1,,0.0,,0,0.375
L-VAN-1983-11-2,Vanuatu,1983,0,"November 02, 1983",1.0,8.0,11.0,,,,0.0,39.0,2.79,14.0,0.0,0.0,0.0,2.56,2.565,2.1,2.1,1,1.0,0.0,0.0,1,0.19788918205804748
L-VAN-1987-11-30,Vanuatu,1987,0,"November 30, 1987",1.0,8.0,11.0,,,,0.0,46.0,3.07,15.0,0.0,0.0,0.0,2.59,2.6,2.14,2.15,1,1.0,0.0,0.0,1,0.18427518427518427
L-VEN-1947-12-14,Venezuela,1947,0,"December 14, 1947",2.0,9.0,25.0,12.0,,,1.0,110.0,4.78,23.0,1.0,0.0,0.0,1.87,1.87,1.68,1.68,1,0.0,,0.0,0,0.12975778546712802
L-VEN-1993-12-5,Venezuela,1993,0,"December 05, 1993",3.0,11.0,1.0,25.0,12.0,,1.0,203.0,1.0,102.0,23.0,1.0,0.0,5.54,5.635,4.74,4.74,1,1.0,0.0,1.0,1,0.375
L-VEN-2005-12-4,Venezuela,2005,0,"December 04, 2005",3.0,11.0,1.0,25.0,,,1.0,167.0,1.26,87.0,24.0,0.0,0.0,1.33,1.34913051255521,1.07,1.07073995852136,1,0.0,0.0,1.0,0,0.33185840707964603
L-VEN-2010-9-26,Venezuela,2010,0,"September 26, 2010",3.0,11.0,1.0,25.0,,,1.0,165.0,1.26,87.0,24.0,0.0,0.0,2.19,2.19047021963708,2.04,2.04068833196602,1,0.0,0.0,0.0,0,0.33185840707964603
L-VEN-2015-12-6,Venezuela,2015,0,"December 06, 2015",3.0,11.0,1.0,25.0,,,1.0,167.0,1.26,87.0,24.0,0.0,0.0,2.065026,2.065026,1.869863,1.869863,1,0.0,0.0,0.0,0,0.33185840707964603
L-SER-2008-5-11,Serbia,2008,0,"May 11, 2008",2.0,9.0,25.0,,,,0.0,250.0,250.0,1.0,0.0,0.0,0.0,3.73,3.88288817462748,3.48,3.48,1,0.0,1.0,0.0,1,0.00298804780876494
L-ZAM-2011-9-20,Zambia,2011,0,"September 20, 2011",1.0,1.0,1.0,,,,0.0,158.0,1.0,150.0,0.0,0.0,0.0,3.39124874019348,3.45630426095263,2.95202156334232,2.95560653083255,1,1.0,0.0,1.0,1,0.375
L-ZAM-2016-8-11,Zambia,2016,0,"August 11, 2016",1.0,1.0,1.0,,,,0.0,167.0,1.0,156.0,0.0,0.0,0.0,2.7751176733147,2.84609966517345,2.44092276830492,2.48987108655617,1,,0.0,1.0,0,0.375
L-MYS-1974-8-24,Malaysia,1974,0,"August 24, 1974",1.0,1.0,1.0,,,,0.0,154.0,1.0,154.0,,,,2.416,2.436,1.29,1.29,1,0.0,0.0,0.0,0,0.375
L-MYS-1978-7-8,Malaysia,1978,0,"July 8, 1978",1.0,1.0,1.0,,,,0.0,154.0,1.0,154.0,,,,2.536,2.576,1.36,1.36,1,0.0,0.0,0.0,0,0.375
L-MYS-1982-4-22,Malaysia,1982,0,"April 22, 1982",1.0,1.0,1.0,,,,0.0,154.0,1.0,154.0,,,,2.333,2.349,1.348,1.353,1,0.0,0.0,0.0,0,0.375
L-MYS-1986-8-2,Malaysia,1986,0,"August 2, 1986",1.0,1.0,1.0,,,,0.0,177.0,1.0,177.0,,,,2.498,2.521,1.393,1.394,1,0.0,0.0,0.0,0,0.375
L-MYS-1990-10-20,Malaysia,1990,0,"October 20, 1990",1.0,1.0,1.0,,,,0.0,180.0,1.0,180.0,,,,2.67,2.688,1.849,1.85,1,0.0,0.0,0.0,0,0.375
L-MYS-1995-4-24,Malaysia,1995,0,"April 24, 1995",1.0,1.0,1.0,,,,0.0,192.0,1.0,192.0,,,,2.087,2.088,1.381,1.381,1,0.0,0.0,0.0,0,0.375
L-MYS-1999-11-29,Malaysia,1999,0,"November 29, 1999",1.0,1.0,1.0,,,,0.0,193.0,1.0,193.0,,,,2.075,2.075,1.573,1.573,1,0.0,0.0,0.0,0,0.375
L-MYS-2004-3-21,Malaysia,2004,0,"March 21, 2004",1.0,1.0,1.0,,,,0.0,219.0,1.0,219.0,,,,2.103,2.104,1.217,1.217,1,0.0,0.0,0.0,0,0.375
L-MYS-2008-3-8,Malaysia,2008,0,"March 8, 2008",1.0,1.0,1.0,,,,0.0,222.0,1.0,222.0,,,,2.044,2.045,1.872,1.872,1,0.0,0.0,1.0,0,0.375
L-MYS-2013-5-5,Malaysia,2013,0,"May 5, 2013",1.0,1.0,1.0,,,,0.0,222.0,1.0,222.0,,,,2.069,2.069,1.924,1.924,1,0.0,0.0,1.0,0,0.375
L-MYS-2018-5-9,Malaysia,2018,0,"May 9, 2018",1.0,1.0,1.0,,,,0.0,222.0,1.0,222.0,,,,2.842,2.842,2.539,2.541,1,,0.0,1.0,0,0.375
L-SYC-1993-7-20,Seychelles,1993,0,"July 20, 1993",3.0,12.0,1.0,13.0,,,1.0,33.0,1.0,22.0,1.0,,,2.235,2.235,1.509,1.509,1,0.0,0.0,,0,0.375
L-SYC-1998-3-20,Seychelles,1998,0,"March 20, 1998",3.0,12.0,1.0,,,,1.0,34.0,1.0,25.0,1.0,,,2.158,2.158,1.27,1.27,1,0.0,0.0,,0,0.375
L-SYC-2002-12-4,Seychelles,2002,0,"December 4, 2002",3.0,12.0,1.0,,,,1.0,34.0,1.0,25.0,1.0,,,2.097,2.097,1.778,1.778,1,0.0,0.0,,0,0.375
L-SYC-2007-5-10,Seychelles,2007,0,"May 10, 2007",3.0,12.0,1.0,,,,1.0,34.0,1.0,25.0,1.0,,,1.97,1.97,1.778,1.778,1,0.0,0.0,,0,0.375
L-SYC-2011-9-29,Seychelles,2011,0,"September 29, 2011",3.0,12.0,1.0,,,,1.0,31.0,1.0,25.0,1.0,,,1.256,1.256,1.0,1.0,1,0.0,0.0,,0,0.375
L-SYC-2016-9-8,Seychelles,2016,0,"September 8, 2016",3.0,12.0,1.0,,,,1.0,33.0,1.0,25.0,1.0,,,2.048,2.048,1.955,1.955,1,,0.0,,1,0.375
L-TUN-2014-10-26,Tunisia,2014,0,"October 26, 2014",2.0,9.0,13.0,,,,0.0,217.0,6.58,33.0,,,,4.362,4.46,3.691,3.692,1,0.0,1.0,1.0,1,0.09894459102902374
L-ZAM-1991-10-31,Zambia,1991,0,"October 31, 1991",1.0,1.0,1.0,,,,0.0,158.0,1.0,150.0,0.0,0.0,0.0,1.639,1.639,1.385,1.385,1,0.0,0.0,1.0,0,0.375
L-ZAM-1996-11-18,Zambia,1996,0,"November 18, 1996",1.0,1.0,1.0,,,,0.0,158.0,1.0,150.0,0.0,0.0,0.0,2.445,2.506,1.301,1.309,1,0.0,0.0,0.0,0,0.375
L-ZAM-2001-12-27,Zambia,2001,0,"December 27, 2001",1.0,1.0,1.0,,,,0.0,158.0,1.0,150.0,0.0,0.0,0.0,5.505,5.54,3.002,3.003,1,0.0,0.0,0.0,1,0.375
L-ZAM-2006-9-28,Zambia,2006,0,"September 28, 2006",1.0,1.0,1.0,,,,0.0,158.0,1.0,150.0,0.0,0.0,0.0,3.762,3.894,2.834,2.838,1,0.0,0.0,0.0,1,0.375
